product_hier_feature_1_desc,product_group_description,product_subgroup_desc,sku_id,size_code,style_color_description,style_color_id,period,range_segment,material,product_launch_date,colour_description,price_metric,sales,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,sales v,discount v,discount %,margin %,distinct_store_count,pareto,season
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220503,18,Style Option 13623,23085,202205,Carryover,Nylon Blend,30/05/2022,Red,EXIT,2,1,3,1,0.0,0.0,98.0,196.0,196.0,-196.0,-100.00%,100.00%,1,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202111,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,10,0,10,1,0.0,0.0,98.0,980.0,980.0,-980.0,-100.00%,100.00%,37,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202112,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,13,0,13,1,0.0,0.0,95.55,1242.15,1242.15,-1242.15,-100.00%,100.00%,37,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202201,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,7,0,7,1,0.0,0.0,98.0,686.0,686.0,-686.0,-100.00%,100.00%,37,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202202,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,10,0,10,1,0.0,0.0,95.9,959.0,959.0,-959.0,-100.00%,100.00%,37,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202203,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,13,0,13,1,0.0,0.0,98.0,1274.0,1274.0,-1274.0,-100.00%,100.00%,37,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202204,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,6,0,6,1,0.0,0.0,96.1625,569.625,569.625,-569.625,-100.00%,100.00%,37,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202205,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,5,0,5,1,0.0,0.0,98.0,490.0,490.0,-490.0,-100.00%,100.00%,37,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220504,2,Style Option 13623,23085,202206,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,37,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202111,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,23,1,24,1,0.0,0.0,97.528846,2233.269224,2233.269224,-2233.269224,-100.00%,100.00%,54,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202112,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,18,0,18,1,0.0,0.0,96.44409,1735.99362,1735.99362,-1735.99362,-100.00%,100.00%,54,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202201,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,31,0,31,1,0.0,0.0,97.434615,3020.473065,3020.473065,-3020.473065,-100.00%,100.00%,54,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202202,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,10,0,10,1,0.0,0.0,98.0,980.0,980.0,-980.0,-100.00%,100.00%,54,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202203,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,4,0,4,1,0.0,0.0,98.0,392.0,392.0,-392.0,-100.00%,100.00%,54,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202204,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,12,0,12,1,0.0,0.0,98.0,1176.0,1176.0,-1176.0,-100.00%,100.00%,54,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202205,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,7,0,7,1,0.0,0.0,98.0,686.0,686.0,-686.0,-100.00%,100.00%,54,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220505,4,Style Option 13623,23085,202206,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,6,0,6,1,0.0,0.0,86.666666,519.999996,519.999996,-519.999996,-100.00%,100.00%,54,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202111,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,382,15,397,3,0.0,0.0,87.966767,33603.30499,33603.30499,-33603.30499,-50.00%,50.00%,113,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202112,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,115,3,118,2,0.0,0.0,95.113333,10611.83992,10611.83992,-10611.83992,-100.00%,100.00%,113,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202201,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,26,0,26,1,0.0,0.0,94.733333,2463.066658,2463.066658,-2463.066658,-100.00%,100.00%,113,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202202,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,11,0,11,1,0.0,0.0,95.277777,1048.055547,1048.055547,-1048.055547,-100.00%,100.00%,113,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202203,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,15,1,16,1,0.0,0.0,93.322727,1399.840905,1399.840905,-1399.840905,-100.00%,100.00%,113,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202204,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,17,0,17,1,0.0,0.0,92.283333,1568.816661,1568.816661,-1568.816661,-100.00%,100.00%,113,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202205,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,5,0,5,1,0.0,0.0,98.0,490.0,490.0,-490.0,-100.00%,100.00%,113,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220506,6,Style Option 13623,23085,202206,Carryover,Nylon Blend,28/01/2019,Red,MIDDLE,2,0,2,1,0.0,0.0,98.0,196.0,196.0,-196.0,-100.00%,100.00%,113,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202111,Carryover,Nylon Blend,28/01/2019,Red,EXIT,11,3,14,1,98.0,10.96,98.0,957.44,1078.0,0.0,0.00%,89.00%,34,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202112,Carryover,Nylon Blend,28/01/2019,Red,EXIT,7,1,8,1,98.0,10.96,98.0,609.28,686.0,0.0,0.00%,89.00%,34,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202201,Carryover,Nylon Blend,28/01/2019,Red,EXIT,1,0,1,1,98.0,10.96,98.0,87.04,98.0,0.0,0.00%,89.00%,34,B,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202202,Carryover,Nylon Blend,28/01/2019,Red,EXIT,6,0,6,1,98.0,10.96,93.1,492.84,558.6,29.4,5.00%,88.00%,34,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202203,Carryover,Nylon Blend,28/01/2019,Red,EXIT,6,1,7,1,98.0,10.96,98.0,522.24,588.0,0.0,0.00%,89.00%,34,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202204,Carryover,Nylon Blend,28/01/2019,Red,EXIT,13,0,13,1,98.0,10.96,98.0,1131.52,1274.0,0.0,0.00%,89.00%,34,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220507,8,Style Option 13623,23085,202205,Carryover,Nylon Blend,28/01/2019,Red,EXIT,7,0,7,1,98.0,10.96,98.0,609.28,686.0,0.0,0.00%,89.00%,34,B,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239885,0,Style Option 14912,24374,202201,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,1,0,1,1,0.0,0.0,73.5,73.5,73.5,-73.5,-100.00%,100.00%,8,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239885,0,Style Option 14912,24374,202205,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,2,1,3,1,0.0,0.0,118.0,236.0,236.0,-236.0,-100.00%,100.00%,8,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239885,0,Style Option 14912,24374,202206,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,6,1,7,1,0.0,0.0,114.46,686.76,686.76,-686.76,-100.00%,100.00%,8,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202111,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,8,0,8,1,0.0,0.0,96.46875,762.5625,762.5625,-762.5625,-100.00%,100.00%,22,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202112,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,3,0,3,1,0.0,0.0,98.0,294.0,294.0,-294.0,-100.00%,100.00%,22,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202201,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,5,0,5,1,0.0,0.0,98.0,490.0,490.0,-490.0,-50.00%,50.00%,22,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202202,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,1,0,1,1,0.0,0.0,73.5,73.5,73.5,-73.5,-50.00%,50.00%,22,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202203,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,4,0,4,1,0.0,0.0,85.75,343.0,343.0,-343.0,-100.00%,100.00%,22,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202205,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,9,0,9,1,0.0,0.0,111.333333,1001.999997,1001.999997,-1001.999997,-100.00%,100.00%,22,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239886,10,Style Option 14912,24374,202206,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,8,0,8,1,0.0,0.0,98.0,784.0,784.0,-784.0,-100.00%,100.00%,22,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239887,12,Style Option 14912,24374,202112,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,2,0,2,1,98.01,14.19,98.0,167.62,196.0,0.02,0.00%,86.00%,3,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239887,12,Style Option 14912,24374,202201,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,0,0,0,1,98.01,14.19,,0.0,0.0,0.0,0.00%,0.00%,3,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239887,12,Style Option 14912,24374,202206,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,0,0,0,1,98.01,14.19,,0.0,0.0,0.0,0.00%,0.00%,3,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239888,14,Style Option 14912,24374,202112,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,2,2,4,1,0.0,0.0,98.0,196.0,196.0,-196.0,-100.00%,100.00%,4,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239888,14,Style Option 14912,24374,202201,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.00%,0.00%,4,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239888,14,Style Option 14912,24374,202202,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.00%,0.00%,4,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239888,14,Style Option 14912,24374,202203,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.00%,0.00%,4,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239888,14,Style Option 14912,24374,202204,Carryover,Nylon Blend,04/11/2019,Opal,EXIT,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,4,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239889,16,Style Option 14912,24374,202202,Carryover,Nylon Blend,16/11/2020,Opal,EXIT,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.00%,0.00%,3,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239889,16,Style Option 14912,24374,202206,Carryover,Nylon Blend,16/11/2020,Opal,EXIT,2,1,3,1,0.0,0.0,118.0,236.0,236.0,-236.0,-100.00%,100.00%,3,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239890,18,Style Option 14912,24374,202201,Carryover,Nylon Blend,16/11/2020,Opal,ENTRY,2,1,3,1,0.0,0.0,98.0,196.0,196.0,-196.0,-100.00%,100.00%,7,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239890,18,Style Option 14912,24374,202202,Carryover,Nylon Blend,16/11/2020,Opal,ENTRY,2,0,2,1,0.0,0.0,83.3,166.6,166.6,-166.6,-50.00%,50.00%,7,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239890,18,Style Option 14912,24374,202203,Carryover,Nylon Blend,16/11/2020,Opal,ENTRY,1,1,2,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,7,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239890,18,Style Option 14912,24374,202205,Carryover,Nylon Blend,16/11/2020,Opal,ENTRY,4,0,4,1,0.0,0.0,109.15,436.6,436.6,-436.6,-100.00%,100.00%,7,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239890,18,Style Option 14912,24374,202206,Carryover,Nylon Blend,16/11/2020,Opal,ENTRY,1,0,1,1,0.0,0.0,118.0,118.0,118.0,-118.0,-100.00%,100.00%,7,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202111,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,49,1,50,2,0.0,0.0,94.7991935,4501.124189,4501.124189,-4501.124189,-100.00%,100.00%,131,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202112,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,57,0,57,2,0.0,0.0,89.114316,5044.284179,5044.284179,-5044.284179,-100.00%,100.00%,131,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202201,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,15,0,15,2,0.0,0.0,78.246875,1216.425,1216.425,-1216.425,-100.00%,100.00%,131,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202202,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,9,0,9,1,0.0,0.0,83.9125,755.2125,755.2125,-755.2125,-100.00%,100.00%,131,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202203,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,10,0,10,1,0.0,0.0,79.216666,792.16666,792.16666,-792.16666,-100.00%,100.00%,131,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202204,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,5,0,5,1,0.0,0.0,88.933333,444.666665,444.666665,-444.666665,-100.00%,100.00%,131,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202205,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,21,0,21,1,0.0,0.0,107.23,2251.83,2251.83,-2251.83,-100.00%,100.00%,131,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239891,2,Style Option 14912,24374,202206,Carryover,Nylon Blend,21/10/2019,Opal,ENTRY,8,0,8,1,0.0,0.0,94.15,737.8,737.8,-737.8,-100.00%,100.00%,131,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202111,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,44,1,45,1,98.02,14.14,93.6274305,3322.5441619999997,3944.704162,368.175838,5.00%,85.00%,78,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202112,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,34,0,34,1,98.02,14.14,93.275,2558.29,3039.05,293.63,5.50%,85.00%,78,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202201,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,20,0,20,1,98.02,14.14,91.540909,1548.01818,1830.81818,129.58182,3.50%,42.50%,78,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202202,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,10,0,10,1,98.02,14.14,94.5,803.6,945.0,35.2,4.00%,85.00%,78,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202203,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,7,0,7,1,98.02,14.14,77.175,441.245,540.225,145.915,27.00%,82.00%,78,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202204,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,16,0,16,1,98.02,14.14,87.85,1179.36,1405.6,162.72,12.00%,84.00%,78,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202205,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,9,0,9,1,98.02,14.14,110.133333,863.939997,991.199997,-109.019997,-11.00%,87.00%,78,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239892,4,Style Option 14912,24374,202206,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,12,0,12,1,98.02,14.14,98.0,1006.32,1176.0,0.24,0.00%,86.00%,78,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202111,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,10,0,10,1,0.0,0.0,86.975,869.75,869.75,-869.75,-50.00%,50.00%,67,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202112,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,23,0,23,1,0.0,0.0,91.466666,2103.733318,2103.733318,-2103.733318,-100.00%,100.00%,67,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202201,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,16,0,16,1,0.0,0.0,86.3625,1381.8,1381.8,-1381.8,-100.00%,100.00%,67,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202202,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,36,0,36,1,0.0,0.0,89.71203700000001,3348.494442,3348.494442,-3348.494442,-100.00%,100.00%,67,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202203,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,8,0,8,1,0.0,0.0,87.71,701.68,701.68,-701.68,-100.00%,100.00%,67,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202204,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,4,0,4,1,0.0,0.0,91.875,367.5,367.5,-367.5,-100.00%,100.00%,67,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202205,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,4,0,4,1,0.0,0.0,118.0,472.0,472.0,-472.0,-100.00%,100.00%,67,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239893,6,Style Option 14912,24374,202206,Carryover,Nylon Blend,21/10/2019,Opal,MIDDLE,1,0,1,1,0.0,0.0,118.0,118.0,118.0,-118.0,-100.00%,100.00%,67,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239894,8,Style Option 14912,24374,202111,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,15,0,15,1,98.01,14.15,92.855,1180.575,1392.825,77.325,6.00%,85.00%,28,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239894,8,Style Option 14912,24374,202112,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,13,0,13,1,98.01,14.15,86.464583,940.089579,1124.039579,150.090421,13.00%,84.00%,28,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239894,8,Style Option 14912,24374,202201,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,4,0,4,1,98.01,14.15,98.0,335.4,392.0,0.04,0.00%,86.00%,28,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239894,8,Style Option 14912,24374,202202,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,5,0,5,1,98.01,14.15,91.875,388.625,459.375,30.675,7.00%,85.00%,28,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239894,8,Style Option 14912,24374,202203,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,4,0,4,1,98.01,14.15,98.0,335.4,392.0,0.04,0.00%,86.00%,28,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5239894,8,Style Option 14912,24374,202205,Carryover,Nylon Blend,21/10/2019,Opal,EXIT,2,0,2,1,98.01,14.15,98.0,167.7,196.0,0.02,0.00%,86.00%,28,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5255312,20,Style Option 14912,24374,202112,Carryover,Nylon Blend,16/11/2020,Opal,EXIT,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.00%,0.00%,3,A,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5255312,20,Style Option 14912,24374,202205,Carryover,Nylon Blend,16/11/2020,Opal,EXIT,5,1,6,1,0.0,0.0,118.0,590.0,590.0,-590.0,-100.00%,100.00%,3,A,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202111,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,22,29,51,1,0.0,0.0,86.702777,1907.461094,1907.461094,-1907.461094,-100.00%,100.00%,167,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202112,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,13,10,23,1,0.0,0.0,90.838461,1180.899993,1180.899993,-1180.899993,-100.00%,100.00%,167,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202201,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,7,8,15,1,0.0,0.0,88.2,617.4,617.4,-617.4,-100.00%,100.00%,167,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202202,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,18,6,24,1,0.0,0.0,88.2,1587.6,1587.6,-1587.6,-100.00%,100.00%,167,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202203,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,7,1,8,1,0.0,0.0,91.26,638.82,638.82,-638.82,-100.00%,100.00%,167,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202204,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,10,2,12,1,0.0,0.0,77.275,772.75,772.75,-772.75,-100.00%,100.00%,167,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202205,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,11,3,14,1,0.0,0.0,88.2,970.2,970.2,-970.2,-100.00%,100.00%,167,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5258396,20,Style Option 13782,23244,202206,Carryover,Polyester Blend,11/01/2021,Poolside,ENTRY,7,1,8,1,0.0,0.0,93.1,651.7,651.7,-651.7,-100.00%,100.00%,167,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5259634,2,Style Option 15767,25229,202111,Carryover,Nylon Blend,03/08/2020,Teal,MIDDLE,0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.00%,0.00%,11,Tail,Fall/Winter
